timestamp,x,y,reference_x,reference_y,error,linear,angular,index,distance,state,actual_speed,actual_angular,progress
103.027,7.697255251374958,7.8122483482507965,7.688925699661011,7.806833262895287,0.009935017924632776,0.2,0.12662418427979896,112,16.690866491676477,tracking,0.20045374284660675,0.12536730455359316,16.79904767991417
103.087,7.689819440210253,7.821701923535958,7.682396649896119,7.816876328533074,0.008853484239521769,0.2,0.12683740244480113,112,16.702894017330134,tracking,0.20044855619397642,0.12585724840208087,16.81102921111057
103.147,7.6823139285466,7.83109978776047,7.675872351909203,7.826912084926817,0.007683148091664573,0.2,0.12693441357500532,112,16.714921176484133,tracking,0.20044099737974047,0.12621642890320306,16.819012249210488
103.187,7.677271833902495,7.8373338242474295,7.67152566646726,7.833598210591686,0.006853703347733456,0.2,0.127012679309795,112,16.72293902715129,tracking,0.20043532016708,0.1264760575449652,16.83097925232997
103.247,7.669651351467798,7.846637623525158,7.6650101980228245,7.843620385273252,0.005535705191622333,0.2,0.1270199215406835,112,16.734965349678887,tracking,0.2004261027798045,0.1267930631645058,16.838951898037315
103.307,7.661962361037484,7.855884137985138,7.6585005547881515,7.853633599544637,0.004129046594565014,0.2,0.1269642450851157,112,16.746991097202265,tracking,0.20041634325641383,0.12703662377900363,16.850902300023197
103.347,7.656798376586257,7.86201630637797,7.654164209202117,7.860303820314412,0.003141885791295749,0.2,0.12688383671919404,112,16.75500796845049,tracking,0.2004109783123489,0.12713415080345022,16.85886320627171
103.407,7.648995502525195,7.871165768796228,7.646983286721195,7.869471957085669,0.0026302111232168633,0.2,0.1265896948550642,113,16.767032838768124,tracking,0.200402151645408,0.12707116787316552,16.870466478963767
103.467,7.641124512107415,7.880255972614544,7.639240579266913,7.878670144940989,0.002462529666366446,0.2,0.12645166295216886,113,16.77905715977246,tracking,0.20039419637014758,0.12707032642889382,16.878482773531925
103.507,7.635839428311146,7.886282829010902,7.6340795118815254,7.884801393942074,0.0023004251134091484,0.2,0.12618870294380372,113,16.787073088212505,tracking,0.20038784649639205,0.1268715246417769,16.890505925304414
