timestamp,x,y,reference_x,reference_y,error,linear,angular,index,distance,state,actual_speed,actual_angular
21.23,5.867186255247453,4.996600333867054,5.899351254826426,4.99690695949753,0.03216646106105882,0.2,0.00035066965021859957,9,0.8678565264260498,tracking,0.20005257611439659,-0.0002803045094503842
21.27,5.875184075538793,4.996577790619538,5.899351254826426,4.99690695949753,0.02416942090474732,0.2,0.0003752797706256376,9,0.8758543784883589,tracking,0.20004425928460184,-5.854154941664225e-05
21.33,5.887181197585747,4.996542296931532,5.899351254826426,4.99690695949753,0.012175519374073806,0.2,0.00038576191442830227,9,0.8878515530395353,tracking,0.20003004693421286,0.00028495229504574954
21.37,5.8951795653727235,4.996517570583748,5.899351254826426,4.99690695949753,0.004189822982455128,0.2,0.0003894895103090417,9,0.8958499590462357,tracking,0.20002016643223888,0.0005231583553414736
21.43,5.907177548960996,4.996479089054239,5.899351254826426,4.99690695949753,0.007837981436380294,0.2,0.000382972525000693,9,0.9078480043458902,tracking,0.20000531441472205,0.0008628937732135818
21.49,5.919176006282639,4.996439329670365,5.899351254826426,4.99690695949753,0.019830265957769204,0.2,0.0003661787956241874,9,0.9198465275428462,tracking,0.19999207603985897,0.0011569004929330223
21.53,5.92717519432297,4.996412393921456,5.899351254826426,4.99690695949753,0.027828334557001327,0.2,0.0003332121070130994,9,0.9278457609335627,tracking,0.19998483223749428,0.0013003491678875094
21.59,5.939174195449299,4.996371846029487,5.899351254826426,4.99690695949753,0.03982653570518714,0.2,0.0003078512182637267,9,0.9398448305708796,tracking,0.19997755393835187,0.001422731170891856
21.65,5.951173326596419,4.99633174919836,5.9993508948357475,4.99663863505571,0.048178545644141084,0.2,0.0002677736768177823,10,0.9518440287124913,tracking,0.19997476079824528,0.0014037736248959356
21.69,5.9591727283099205,4.996305589569066,5.9993508948357475,4.99663863505571,0.04017954684504612,0.2,0.00024171920944011978,10,0.9598434731994651,tracking,0.1999766266070216,0.0013578753205804536
21.75,5.971171698245502,4.996267607670576,5.9993508948357475,4.99663863505571,0.028181639089879133,0.2,0.00020639852878677354,10,0.9718425032494153,tracking,0.19998210829055463,0.001158470029287295
21.81,5.9831703924096145,4.996231466390651,5.9993508948357475,4.99663863505571,0.01618562464299422,0.2,0.00018687077474986548,10,0.9838412518439986,tracking,0.1999923991711871,0.0008999058798307199
21.85,5.991169320458933,4.996208514593005,5.9993508948357475,4.99663863505571,0.008192872688854559,0.2,0.00016533210087107738,10,0.9918402128217254,tracking,0.20000054638948006,0.0006902674530545315
21.91,6.003167358772282,4.996175849807683,5.9993508948357475,4.99663863505571,0.0038444202637923364,0.2,0.00015450577509958837,10,1.0038382956001017,tracking,0.20001499296729333,0.0003502477634127696
21.97,6.015164927322811,4.996145234029285,5.9993508948357475,4.99663863505571,0.0158217277209152,0.2,0.00012249382761266185,10,1.0158359032137279,tracking,0.20003005788567546,-2.609914596808263e-05
22.01,6.023163039880577,4.996125855998697,5.9993508948357475,4.99663863505571,0.023817665586646546,0.2,0.0001321507477549561,10,1.0238340392462526,tracking,0.20004029983014326,-0.00024600589302732113
22.07,6.035159835158376,4.996098062091206,5.9993508948357475,4.99663863505571,0.035813020343997144,0.2,0.0001454642727984923,10,1.0358308667201608,tracking,0.2000541825407929,-0.000542766724112231
22.13,6.047156251619512,4.996071302665295,5.9993508948357475,4.99663863505571,0.0478087230875731,0.2,0.0001740683537037573,10,1.0478273130262916,tracking,0.20006497542509105,-0.000752960942361041
22.17,6.055153707378848,4.996053702074905,6.099350534845069,4.996370310613889,0.044197961480659756,0.2,0.0001973240911808899,11,1.055824788153062,tracking,0.20006977455630864,-0.0008339468738018266
22.23,6.067149760465443,4.9960271056602865,6.099350534845069,4.996370310613889,0.03220260331538027,0.2,0.00023607102534061426,11,1.0678208707230383,tracking,0.20007263120129554,-0.0008556477015986857
22.29,6.079145793252217,4.99599962299113,6.099350534845069,4.996370310613889,0.02020814172920354,0.2,0.00026236840311381714,11,1.0798169349908915,tracking,0.20007014650195323,-0.0007710429366850862
22.33,6.087143215397647,4.995980507783646,6.099350534845069,4.996370310613889,0.012213541433093113,0.2,0.0003219732068459269,11,1.0878143799805966,tracking,0.2000660028981655,-0.0006368917815962453
22.39,6.099139540901472,4.995950299365574,6.099350534845069,4.996370310613889,0.0004700296724100197,0.2,0.0003485677456523325,11,1.0998107435188635,tracking,0.2000561806248318,-0.00039139130522253734
22.43,6.10713727290124,4.99592902793464,6.099350534845069,4.996370310613889,0.007799232010809096,0.2,0.0003634707397289582,11,1.107808503806212,tracking,0.20004803039653812,-0.00017732066247682228
